season_id,week,guest,home,guest_starters_score,home_starters_score,type,end_type,guest_bench_score,home_bench_score,final_winner,home_advantage
2017,5,CLI,PD,38,39,SEASON,REGULAR,\N,\N,HOME,Y
2017,5,TRO,COL,52,50,SEASON,REGULAR,\N,\N,GUEST,Y
2017,5,ARR,CB,33,12,SEASON,REGULAR,\N,\N,GUEST,Y
2017,6,VIL,GAN,39,46,SEASON,REGULAR,\N,\N,HOME,Y
2017,6,CLI,CHA,36,32,SEASON,REGULAR,\N,\N,GUEST,Y
2017,6,TRO,PIR,44,43,SEASON,REGULAR,\N,\N,GUEST,Y
2017,6,ARR,GT,46,46,SEASON,BENCH,0,1,HOME,Y
2017,6,TIZ,GOA,35,38,SEASON,REGULAR,\N,\N,HOME,Y
2017,6,PD,PAT,39,42,SEASON,REGULAR,\N,\N,HOME,Y
2017,6,COL,SAL,20,19,SEASON,REGULAR,\N,\N,GUEST,Y
2017,6,CB,BRO,14,35,SEASON,REGULAR,\N,\N,HOME,Y
2017,7,CHA,PIR,22,51,SEASON,REGULAR,\N,\N,HOME,Y
2017,7,GAN,GT,39,29,SEASON,REGULAR,\N,\N,GUEST,Y
2017,7,PAT,SAL,36,46,SEASON,REGULAR,\N,\N,HOME,Y
2017,7,BRO,GOA,36,17,SEASON,REGULAR,\N,\N,GUEST,Y
2017,7,VIL,CLI,46,41,SEASON,REGULAR,\N,\N,GUEST,Y
2017,7,TRO,ARR,32,32,SEASON,BENCH,0,1,HOME,Y
2017,7,TIZ,PD,23,30,SEASON,REGULAR,\N,\N,HOME,Y
2017,7,COL,CB,42,20,SEASON,REGULAR,\N,\N,GUEST,Y
2017,8,PAT,GAN,44,45,SEASON,REGULAR,\N,\N,HOME,Y
2017,8,SAL,CHA,35,24,SEASON,REGULAR,\N,\N,GUEST,Y
2017,8,BRO,PIR,13,60,SEASON,REGULAR,\N,\N,HOME,Y
2017,8,GOA,GT,38,56,SEASON,REGULAR,\N,\N,HOME,Y
2017,8,TIZ,ARR,27,34,SEASON,REGULAR,\N,\N,HOME,Y
2017,8,PD,VIL,23,51,SEASON,REGULAR,\N,\N,HOME,Y
2017,8,COL,CLI,51,28,SEASON,REGULAR,\N,\N,GUEST,Y
2017,8,CB,TRO,13,45,SEASON,REGULAR,\N,\N,HOME,Y
2017,9,GT,CHA,18,40,SEASON,REGULAR,\N,\N,HOME,Y
2017,9,PIR,GAN,40,39,SEASON,REGULAR,\N,\N,GUEST,Y
2017,9,BRO,PAT,40,27,SEASON,REGULAR,\N,\N,GUEST,Y
2017,9,SAL,GOA,25,47,SEASON,REGULAR,\N,\N,HOME,Y
2017,9,TRO,VIL,23,41,SEASON,REGULAR,\N,\N,HOME,Y
2017,9,CLI,ARR,12,45,SEASON,REGULAR,\N,\N,HOME,Y
2017,9,COL,TIZ,30,22,SEASON,REGULAR,\N,\N,GUEST,Y
2017,9,PD,CB,30,22,SEASON,REGULAR,\N,\N,GUEST,Y
2017,10,GT,VIL,43,37,SEASON,REGULAR,\N,\N,GUEST,Y
2017,10,GAN,CLI,39,50,SEASON,REGULAR,\N,\N,HOME,Y
2017,10,CHA,TRO,37,70,SEASON,REGULAR,\N,\N,HOME,Y
2017,10,PIR,ARR,26,46,SEASON,REGULAR,\N,\N,HOME,Y
2017,10,BRO,TIZ,28,28,SEASON,BENCH,1,0,GUEST,Y
2017,10,GOA,PD,26,25,SEASON,REGULAR,\N,\N,GUEST,Y
2017,10,PAT,COL,41,41,SEASON,BENCH,0,1,HOME,Y
2017,10,SAL,CB,21,17,SEASON,REGULAR,\N,\N,GUEST,Y
2017,11,GT,PAT,30,32,SEASON,REGULAR,\N,\N,HOME,Y
2017,11,GAN,SAL,28,44,SEASON,REGULAR,\N,\N,HOME,Y
2017,11,CHA,BRO,74,33,SEASON,REGULAR,\N,\N,GUEST,Y
2017,11,PIR,GOA,48,53,SEASON,REGULAR,\N,\N,HOME,Y
2017,11,TRO,TIZ,37,42,SEASON,REGULAR,\N,\N,HOME,Y
2017,11,ARR,PD,18,29,SEASON,REGULAR,\N,\N,HOME,Y
2017,11,VIL,COL,42,71,SEASON,REGULAR,\N,\N,HOME,Y
2017,11,CLI,CB,44,17,SEASON,REGULAR,\N,\N,GUEST,Y
2017,12,GAN,CHA,39,52,SEASON,REGULAR,\N,\N,HOME,Y
2017,12,GT,PIR,15,38,SEASON,REGULAR,\N,\N,HOME,Y
2017,12,PAT,BRO,40,17,SEASON,REGULAR,\N,\N,GUEST,Y
2017,12,GOA,SAL,38,36,SEASON,REGULAR,\N,\N,GUEST,Y
2017,12,VIL,ARR,29,56,SEASON,REGULAR,\N,\N,HOME,Y
2017,12,TRO,CLI,56,45,SEASON,REGULAR,\N,\N,GUEST,Y
2017,12,TIZ,CB,52,9,SEASON,REGULAR,\N,\N,GUEST,Y
2017,12,COL,PD,40,29,SEASON,REGULAR,\N,\N,GUEST,Y
2017,13,PIR,CHA,36,46,SEASON,REGULAR,\N,\N,HOME,Y
2017,13,GT,GAN,39,34,SEASON,REGULAR,\N,\N,GUEST,Y
2017,13,SAL,PAT,35,36,SEASON,REGULAR,\N,\N,HOME,Y
2017,13,GOA,BRO,35,27,SEASON,REGULAR,\N,\N,GUEST,Y
2017,13,CLI,VIL,21,31,SEASON,REGULAR,\N,\N,HOME,Y
2017,13,ARR,TRO,40,52,SEASON,REGULAR,\N,\N,HOME,Y
2017,13,PD,TIZ,29,16,SEASON,REGULAR,\N,\N,GUEST,Y
2017,13,CB,COL,22,46,SEASON,REGULAR,\N,\N,HOME,Y
2017,14,CHA,GT,36,51,SEASON,REGULAR,\N,\N,HOME,Y
2017,14,GAN,PIR,55,41,SEASON,REGULAR,\N,\N,GUEST,Y
2017,14,GOA,PAT,42,46,SEASON,REGULAR,\N,\N,HOME,Y
2017,14,BRO,SAL,36,25,SEASON,REGULAR,\N,\N,GUEST,Y
2017,14,VIL,TRO,55,37,SEASON,REGULAR,\N,\N,GUEST,Y
2017,14,ARR,CLI,43,27,SEASON,REGULAR,\N,\N,GUEST,Y
2017,14,TIZ,COL,10,57,SEASON,REGULAR,\N,\N,HOME,Y
2017,14,CB,PD,20,27,SEASON,REGULAR,\N,\N,HOME,Y
2017,15,GOA,PIR,41,51,DIVISIONAL,REGULAR,\N,\N,HOME,Y
2017,15,BRO,PAT,55,51,DIVISIONAL,REGULAR,\N,\N,GUEST,Y
2017,15,ARR,TRO,48,45,DIVISIONAL,REGULAR,\N,\N,GUEST,Y
2017,15,VIL,COL,61,38,DIVISIONAL,REGULAR,\N,\N,GUEST,Y
2017,16,BRO,PIR,37,32,CONFERENCE_FINAL,REGULAR,\N,\N,GUEST,Y
2017,16,VIL,ARR,38,49,CONFERENCE_FINAL,REGULAR,\N,\N,HOME,Y
2017,17,BRO,ARR,12,44,NOPAL_BOWL,REGULAR,\N,\N,HOME,N
